id,skill,group,conceptType,reuse,priority,aliases
ESCO-CR-0685,gestión técnica de control analitico,calidad_seguridad,knowledge,cross-sector,3,gestión técnica de control analitico; control analitico; control analitico técnico de laboratorio; gestión técnica de técnico de laboratorio; técnico de laboratorio
ESCO-CR-0686,gestión técnica de acompanamiento,comunicacion,skill/competence,transversal,5,gestión técnica de acompanamiento; acompanamiento; acompanamiento asistencia al paciente; gestión técnica de asistencia al paciente; asistencia al paciente
ESCO-CR-0687,gestión técnica de barbería,salud_ciencias,skill/competence,sector-specific,4,gestión técnica de barbería; barbería; barbería cosmetología; gestión técnica de cosmetología; cosmetología
ESCO-CR-0688,gestión técnica de cocina técnica,calidad_seguridad,skill/competence,cross-sector,3,gestión técnica de cocina técnica; cocina técnica; cocina técnica cocina técnica
ESCO-CR-0689,gestión técnica de bebidas,ventas_servicio,knowledge,transversal,3,gestión técnica de bebidas; bebidas; bebidas barismo; gestión técnica de barismo; barismo
ESCO-CR-0690,gestión técnica de repostería,manufactura,skill/competence,sector-specific,4,gestión técnica de repostería; repostería; repostería panadería; gestión técnica de panadería; panadería
ESCO-CR-0691,gestión técnica de prevencion de riesgos,ventas_servicio,skill/competence,cross-sector,3,gestión técnica de prevencion de riesgos; prevencion de riesgos; prevencion de riesgos seguridad privada certificada; gestión técnica de seguridad privada certificada; seguridad privada certificada
ESCO-CR-0692,gestión técnica de customer service,ventas_servicio,skill/competence,transversal,3,gestión técnica de customer service; customer service; customer service inglés para bpo; gestión técnica de inglés para bpo; inglés para bpo
ESCO-CR-0693,gestión técnica de pasarela de pago,ventas_comercio,knowledge,sector-specific,5,gestión técnica de pasarela de pago; pasarela de pago; pasarela de pago e-commerce; gestión técnica de e-commerce; e-commerce
ESCO-CR-0694,gestión técnica de asistente virtual,digital_basico,skill/competence,cross-sector,3,gestión técnica de asistente virtual; asistente virtual; asistente virtual asistencia virtual; gestión técnica de asistencia virtual; asistencia virtual
ESCO-CR-0695,análisis de cfia,proyectos,skill/competence,transversal,3,análisis de cfia; cfia; cfia ingeniería civil; análisis de ingeniería civil; ingeniería civil
ESCO-CR-0696,análisis de producción,proyectos,skill/competence,sector-specific,4,análisis de producción; producción; producción ingeniería industrial; análisis de ingeniería industrial; ingeniería industrial
ESCO-CR-0697,análisis de tecnología,proyectos,knowledge,cross-sector,3,análisis de tecnología; tecnología; tecnología ingeniería en sistemas; análisis de ingeniería en sistemas; ingeniería en sistemas
ESCO-CR-0698,análisis de automatizacion,proyectos,skill/competence,transversal,3,análisis de automatizacion; automatizacion; automatizacion ingeniería electromecánica; análisis de ingeniería electromecánica; ingeniería electromecánica
ESCO-CR-0699,análisis de dibujo tecnico,digital_avanzado,skill/competence,sector-specific,4,análisis de dibujo tecnico; dibujo tecnico; dibujo tecnico arquitectura; análisis de arquitectura; arquitectura
ESCO-CR-0700,análisis de scrum,digital_basico,skill/competence,cross-sector,5,análisis de scrum; scrum; scrum gestión de proyectos; análisis de gestión de proyectos; gestión de proyectos
ESCO-CR-0701,análisis de gerente,rrhh_orientacion,knowledge,transversal,3,análisis de gerente; gerente; gerente gerencia; análisis de gerencia; gerencia
ESCO-CR-0702,análisis de ventas,comunicacion,skill/competence,sector-specific,4,análisis de ventas; ventas; ventas ventas
ESCO-CR-0703,análisis de call center,digital_basico,skill/competence,cross-sector,3,análisis de call center; call center; call center servicio al cliente; análisis de servicio al cliente; servicio al cliente
ESCO-CR-0704,análisis de caja,logistica,skill/competence,transversal,3,análisis de caja; caja; caja retail; análisis de retail; retail
ESCO-CR-0705,análisis de marca,comunicacion,knowledge,sector-specific,4,análisis de marca; marca; marca marketing; análisis de marketing; marketing
ESCO-CR-0706,análisis de diseño grafico,comunicacion,skill/competence,cross-sector,3,análisis de diseño grafico; diseño grafico; diseño grafico diseño gráfico; análisis de diseño gráfico; diseño gráfico
ESCO-CR-0707,análisis de recepción,comunicacion,skill/competence,transversal,5,análisis de recepción; recepción; recepción administración; análisis de administración; administración
ESCO-CR-0708,análisis de cuentas por pagar,digital_basico,skill/competence,sector-specific,4,análisis de cuentas por pagar; cuentas por pagar; cuentas por pagar contabilidad; análisis de contabilidad; contabilidad
ESCO-CR-0709,análisis de poliza,ventas_comercio,knowledge,cross-sector,3,análisis de poliza; poliza; poliza banca; análisis de banca; banca
ESCO-CR-0710,análisis de proveeduria,finanzas,skill/competence,transversal,3,análisis de proveeduria; proveeduria; proveeduria compras; análisis de compras; compras
ESCO-CR-0711,análisis de distribución,digital_basico,skill/competence,sector-specific,4,análisis de distribución; distribución; distribución logística; análisis de logística; logística
ESCO-CR-0712,análisis de rutas,ventas_servicio,skill/competence,cross-sector,3,análisis de rutas; rutas; rutas transporte; análisis de transporte; transporte
ESCO-CR-0713,análisis de empaque,logistica,knowledge,transversal,3,análisis de empaque; empaque; empaque manufactura; análisis de manufactura; manufactura
ESCO-CR-0714,análisis de haccp,salud_ciencias,skill/competence,sector-specific,5,análisis de haccp; haccp; haccp calidad; análisis de calidad; calidad
ESCO-CR-0715,análisis de plomeria,transversal,skill/competence,cross-sector,3,análisis de plomeria; plomeria; plomeria mantenimiento; análisis de mantenimiento; mantenimiento
ESCO-CR-0716,análisis de carpintería,transversal,skill/competence,transversal,3,análisis de carpintería; carpintería; carpintería construcción operativa; análisis de construcción operativa; construcción operativa
ESCO-CR-0717,análisis de guía turístico,comunicacion,knowledge,sector-specific,4,análisis de guía turístico; guía turístico; guía turístico turismo; análisis de turismo; turismo
ESCO-CR-0718,análisis de panaderia,ventas_servicio,skill/competence,cross-sector,3,análisis de panaderia; panaderia; panaderia gastronomía; análisis de gastronomía; gastronomía
ESCO-CR-0719,análisis de expediente clínico,comunicacion,skill/competence,transversal,3,análisis de expediente clínico; expediente clínico; expediente clínico salud; análisis de salud; salud
ESCO-CR-0720,análisis de manufactura médica,calidad_seguridad,skill/competence,sector-specific,4,análisis de manufactura médica; manufactura médica; manufactura médica dispositivos médicos; análisis de dispositivos médicos; dispositivos médicos
ESCO-CR-0721,análisis de dermocosmetica,calidad_seguridad,knowledge,cross-sector,5,análisis de dermocosmetica; dermocosmetica; dermocosmetica farmacia; análisis de farmacia; farmacia
ESCO-CR-0722,análisis de formador,proyectos,skill/competence,transversal,3,análisis de formador; formador; formador educación; análisis de educación; educación
ESCO-CR-0723,análisis de seleccion,comunicacion,skill/competence,sector-specific,4,análisis de seleccion; seleccion; seleccion recursos humanos; análisis de recursos humanos; recursos humanos
ESCO-CR-0724,análisis de atencion en crisis,salud_ciencias,skill/competence,cross-sector,3,análisis de atencion en crisis; atencion en crisis; atencion en crisis orientación laboral; análisis de orientación laboral; orientación laboral
ESCO-CR-0725,análisis de abogado,comunicacion,knowledge,transversal,3,análisis de abogado; abogado; abogado legal; análisis de legal; legal
ESCO-CR-0726,análisis de administracion publica,digital_basico,skill/competence,sector-specific,4,análisis de administracion publica; administracion publica; administracion publica sector público; análisis de sector público; sector público
ESCO-CR-0727,análisis de rondas,comunicacion,skill/competence,cross-sector,3,análisis de rondas; rondas; rondas seguridad privada; análisis de seguridad privada; seguridad privada
ESCO-CR-0728,análisis de mantenimiento general,transversal,skill/competence,transversal,5,análisis de mantenimiento general; mantenimiento general; mantenimiento general limpieza; análisis de limpieza; limpieza
ESCO-CR-0729,análisis de siembra,transversal,knowledge,sector-specific,4,análisis de siembra; siembra; siembra agricultura; análisis de agricultura; agricultura
ESCO-CR-0730,análisis de energía renovable,proyectos,skill/competence,cross-sector,3,análisis de energía renovable; energía renovable; energía renovable ambiente; análisis de ambiente; ambiente
ESCO-CR-0731,análisis de incoterms,finanzas,skill/competence,transversal,3,análisis de incoterms; incoterms; incoterms comercio exterior; análisis de comercio exterior; comercio exterior
ESCO-CR-0732,análisis de administración de propiedades,administracion,skill/competence,sector-specific,4,análisis de administración de propiedades; administración de propiedades; administración de propiedades bienes raíces; análisis de bienes raíces; bienes raíces
ESCO-CR-0733,análisis de portugues,comunicacion,knowledge,cross-sector,3,análisis de portugues; portugues; portugues idiomas; análisis de idiomas; idiomas
ESCO-CR-0734,análisis de tableau,finanzas,skill/competence,transversal,3,análisis de tableau; tableau; tableau datos; análisis de datos; datos
ESCO-CR-0735,análisis de infraestructura tecnologica,calidad_seguridad,skill/competence,sector-specific,5,análisis de infraestructura tecnologica; infraestructura tecnologica; infraestructura tecnologica ciberseguridad; análisis de ciberseguridad; ciberseguridad
ESCO-CR-0736,análisis de instalación,calidad_seguridad,skill/competence,cross-sector,3,análisis de instalación; instalación; instalación energía; análisis de energía; energía
ESCO-CR-0737,análisis de análisis de muestras,digital_avanzado,knowledge,transversal,3,análisis de análisis de muestras; análisis de muestras; análisis de muestras investigación; análisis de investigación; investigación
