id,nombre,macrofamilia_id,macrofamilia,especializacion,nivel,modalidad_referencia,zona_referencia,keywords
MF-CR-0215,"Servicio al cliente, contact center y experiencia usuario · experiencia · Instructor / formador",servicio_cliente,"Servicio al cliente, contact center y experiencia usuario",experiencia,Instructor / formador,Presencial,Zona Sur,"servicio_cliente Servicio al cliente, contact center y experiencia usuario experiencia servicio al cliente atencion al cliente atención al cliente cliente usuario call center contact center reclamos consultas experiencia del cliente"
MF-CR-0216,"Servicio al cliente, contact center y experiencia usuario · Servicio al cliente enfoque 16 · Control de calidad",servicio_cliente,"Servicio al cliente, contact center y experiencia usuario",Servicio al cliente enfoque 16,Control de calidad,Virtual,San José,"servicio_cliente Servicio al cliente, contact center y experiencia usuario Servicio al cliente enfoque 16 servicio al cliente atencion al cliente atención al cliente cliente usuario call center contact center reclamos consultas experiencia del cliente"
MF-CR-0217,"Servicio al cliente, contact center y experiencia usuario · Servicio al cliente enfoque 17 · Datos y reportes",servicio_cliente,"Servicio al cliente, contact center y experiencia usuario",Servicio al cliente enfoque 17,Datos y reportes,Híbrido,Cartago,"servicio_cliente Servicio al cliente, contact center y experiencia usuario Servicio al cliente enfoque 17 servicio al cliente atencion al cliente atención al cliente cliente usuario call center contact center reclamos consultas experiencia del cliente"
MF-CR-0218,"Servicio al cliente, contact center y experiencia usuario · Servicio al cliente enfoque 18 · Herramientas digitales",servicio_cliente,"Servicio al cliente, contact center y experiencia usuario",Servicio al cliente enfoque 18,Herramientas digitales,Campo,Limón,"servicio_cliente Servicio al cliente, contact center y experiencia usuario Servicio al cliente enfoque 18 servicio al cliente atencion al cliente atención al cliente cliente usuario call center contact center reclamos consultas experiencia del cliente"
MF-CR-0219,"Servicio al cliente, contact center y experiencia usuario · Servicio al cliente enfoque 19 · Proyectos",servicio_cliente,"Servicio al cliente, contact center y experiencia usuario",Servicio al cliente enfoque 19,Proyectos,Mixto,Guanacaste,"servicio_cliente Servicio al cliente, contact center y experiencia usuario Servicio al cliente enfoque 19 servicio al cliente atencion al cliente atención al cliente cliente usuario call center contact center reclamos consultas experiencia del cliente"
MF-CR-0220,"Servicio al cliente, contact center y experiencia usuario · Servicio al cliente enfoque 20 · Campo / operación local",servicio_cliente,"Servicio al cliente, contact center y experiencia usuario",Servicio al cliente enfoque 20,Campo / operación local,Presencial,Zona Sur,"servicio_cliente Servicio al cliente, contact center y experiencia usuario Servicio al cliente enfoque 20 servicio al cliente atencion al cliente atención al cliente cliente usuario call center contact center reclamos consultas experiencia del cliente"
MF-CR-0221,"Servicio al cliente, contact center y experiencia usuario · Servicio al cliente enfoque 21 · Servicio al usuario",servicio_cliente,"Servicio al cliente, contact center y experiencia usuario",Servicio al cliente enfoque 21,Servicio al usuario,Virtual,San José,"servicio_cliente Servicio al cliente, contact center y experiencia usuario Servicio al cliente enfoque 21 servicio al cliente atencion al cliente atención al cliente cliente usuario call center contact center reclamos consultas experiencia del cliente"
MF-CR-0222,"Servicio al cliente, contact center y experiencia usuario · Servicio al cliente enfoque 22 · Gestión comercial",servicio_cliente,"Servicio al cliente, contact center y experiencia usuario",Servicio al cliente enfoque 22,Gestión comercial,Híbrido,Cartago,"servicio_cliente Servicio al cliente, contact center y experiencia usuario Servicio al cliente enfoque 22 servicio al cliente atencion al cliente atención al cliente cliente usuario call center contact center reclamos consultas experiencia del cliente"
MF-CR-0223,"Servicio al cliente, contact center y experiencia usuario · Servicio al cliente enfoque 23 · Cumplimiento / normativa",servicio_cliente,"Servicio al cliente, contact center y experiencia usuario",Servicio al cliente enfoque 23,Cumplimiento / normativa,Campo,Limón,"servicio_cliente Servicio al cliente, contact center y experiencia usuario Servicio al cliente enfoque 23 servicio al cliente atencion al cliente atención al cliente cliente usuario call center contact center reclamos consultas experiencia del cliente"
MF-CR-0224,"Servicio al cliente, contact center y experiencia usuario · Servicio al cliente enfoque 24 · Emprendimiento",servicio_cliente,"Servicio al cliente, contact center y experiencia usuario",Servicio al cliente enfoque 24,Emprendimiento,Mixto,Guanacaste,"servicio_cliente Servicio al cliente, contact center y experiencia usuario Servicio al cliente enfoque 24 servicio al cliente atencion al cliente atención al cliente cliente usuario call center contact center reclamos consultas experiencia del cliente"
MF-CR-0225,"Servicio al cliente, contact center y experiencia usuario · Servicio al cliente enfoque 25 · Gerencial / estratégico",servicio_cliente,"Servicio al cliente, contact center y experiencia usuario",Servicio al cliente enfoque 25,Gerencial / estratégico,Presencial,Zona Sur,"servicio_cliente Servicio al cliente, contact center y experiencia usuario Servicio al cliente enfoque 25 servicio al cliente atencion al cliente atención al cliente cliente usuario call center contact center reclamos consultas experiencia del cliente"
MF-CR-0226,"Retail, tiendas, caja y punto de venta · retail · Entrada / auxiliar",retail,"Retail, tiendas, caja y punto de venta",retail,Entrada / auxiliar,Virtual,Puntarenas,"retail Retail, tiendas, caja y punto de venta retail retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0227,"Retail, tiendas, caja y punto de venta · tienda · Asistente",retail,"Retail, tiendas, caja y punto de venta",tienda,Asistente,Híbrido,Zona Norte,"retail Retail, tiendas, caja y punto de venta tienda retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0228,"Retail, tiendas, caja y punto de venta · caja · Técnico",retail,"Retail, tiendas, caja y punto de venta",caja,Técnico,Campo,GAM,"retail Retail, tiendas, caja y punto de venta caja retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0229,"Retail, tiendas, caja y punto de venta · punto de venta · Técnico certificado",retail,"Retail, tiendas, caja y punto de venta",punto de venta,Técnico certificado,Mixto,Alajuela,"retail Retail, tiendas, caja y punto de venta punto de venta retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0230,"Retail, tiendas, caja y punto de venta · gondola · Operativo especializado",retail,"Retail, tiendas, caja y punto de venta",gondola,Operativo especializado,Presencial,Heredia,"retail Retail, tiendas, caja y punto de venta gondola retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0231,"Retail, tiendas, caja y punto de venta · góndola · Analista junior",retail,"Retail, tiendas, caja y punto de venta",góndola,Analista junior,Virtual,Puntarenas,"retail Retail, tiendas, caja y punto de venta góndola retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0232,"Retail, tiendas, caja y punto de venta · reposición · Analista",retail,"Retail, tiendas, caja y punto de venta",reposición,Analista,Híbrido,Zona Norte,"retail Retail, tiendas, caja y punto de venta reposición retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0233,"Retail, tiendas, caja y punto de venta · reposicion · Analista senior",retail,"Retail, tiendas, caja y punto de venta",reposicion,Analista senior,Campo,GAM,"retail Retail, tiendas, caja y punto de venta reposicion retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0234,"Retail, tiendas, caja y punto de venta · inventario · Especialista",retail,"Retail, tiendas, caja y punto de venta",inventario,Especialista,Mixto,Alajuela,"retail Retail, tiendas, caja y punto de venta inventario retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0235,"Retail, tiendas, caja y punto de venta · vendedor de tienda · Coordinador",retail,"Retail, tiendas, caja y punto de venta",vendedor de tienda,Coordinador,Presencial,Heredia,"retail Retail, tiendas, caja y punto de venta vendedor de tienda retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0236,"Retail, tiendas, caja y punto de venta · dependiente · Supervisor",retail,"Retail, tiendas, caja y punto de venta",dependiente,Supervisor,Virtual,Puntarenas,"retail Retail, tiendas, caja y punto de venta dependiente retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0237,"Retail, tiendas, caja y punto de venta · promotor · Jefatura",retail,"Retail, tiendas, caja y punto de venta",promotor,Jefatura,Híbrido,Zona Norte,"retail Retail, tiendas, caja y punto de venta promotor retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0238,"Retail, tiendas, caja y punto de venta · demostradora · Consultor",retail,"Retail, tiendas, caja y punto de venta",demostradora,Consultor,Campo,GAM,"retail Retail, tiendas, caja y punto de venta demostradora retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0239,"Retail, tiendas, caja y punto de venta · tiendas · Gestor",retail,"Retail, tiendas, caja y punto de venta",tiendas,Gestor,Mixto,Alajuela,"retail Retail, tiendas, caja y punto de venta tiendas retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0240,"Retail, tiendas, caja y punto de venta · Retail enfoque 15 · Instructor / formador",retail,"Retail, tiendas, caja y punto de venta",Retail enfoque 15,Instructor / formador,Presencial,Heredia,"retail Retail, tiendas, caja y punto de venta Retail enfoque 15 retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0241,"Retail, tiendas, caja y punto de venta · Retail enfoque 16 · Control de calidad",retail,"Retail, tiendas, caja y punto de venta",Retail enfoque 16,Control de calidad,Virtual,Puntarenas,"retail Retail, tiendas, caja y punto de venta Retail enfoque 16 retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0242,"Retail, tiendas, caja y punto de venta · Retail enfoque 17 · Datos y reportes",retail,"Retail, tiendas, caja y punto de venta",Retail enfoque 17,Datos y reportes,Híbrido,Zona Norte,"retail Retail, tiendas, caja y punto de venta Retail enfoque 17 retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0243,"Retail, tiendas, caja y punto de venta · Retail enfoque 18 · Herramientas digitales",retail,"Retail, tiendas, caja y punto de venta",Retail enfoque 18,Herramientas digitales,Campo,GAM,"retail Retail, tiendas, caja y punto de venta Retail enfoque 18 retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0244,"Retail, tiendas, caja y punto de venta · Retail enfoque 19 · Proyectos",retail,"Retail, tiendas, caja y punto de venta",Retail enfoque 19,Proyectos,Mixto,Alajuela,"retail Retail, tiendas, caja y punto de venta Retail enfoque 19 retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0245,"Retail, tiendas, caja y punto de venta · Retail enfoque 20 · Campo / operación local",retail,"Retail, tiendas, caja y punto de venta",Retail enfoque 20,Campo / operación local,Presencial,Heredia,"retail Retail, tiendas, caja y punto de venta Retail enfoque 20 retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0246,"Retail, tiendas, caja y punto de venta · Retail enfoque 21 · Servicio al usuario",retail,"Retail, tiendas, caja y punto de venta",Retail enfoque 21,Servicio al usuario,Virtual,Puntarenas,"retail Retail, tiendas, caja y punto de venta Retail enfoque 21 retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
MF-CR-0247,"Retail, tiendas, caja y punto de venta · Retail enfoque 22 · Gestión comercial",retail,"Retail, tiendas, caja y punto de venta",Retail enfoque 22,Gestión comercial,Híbrido,Zona Norte,"retail Retail, tiendas, caja y punto de venta Retail enfoque 22 retail tienda caja punto de venta gondola góndola reposición reposicion inventario vendedor de tienda"
